event_id,user_id,event_date,country,device_type,doc_type,step,status,duration_ms,fail_reason,review_type,is_retry,risk_level,sanctions_hit,pep_hit,alert_level,experiment_group
EVT-006247,USR-006247,2025-04-16,德国,Web,passport,approved,success,2113,nil,manual,False,low,False,False,,control
EVT-006247,USR-006247,2025-04-16,德国,Web,passport,first_deposit,fail,54000,timeout,auto,False,low,False,False,,control
EVT-006248,USR-006248,2025-04-01,德国,Android,passport,register,success,3287,nil,auto,False,low,False,False,,control
EVT-006248,USR-006248,2025-04-01,德国,Android,passport,doc_capture,timeout,33000,nil,auto,False,low,False,False,,control
EVT-006249,USR-006249,2025-04-14,印度,Android,drivers_license,register,success,1122,nil,auto,False,low,False,False,,group_b
EVT-006249,USR-006249,2025-04-14,印度,Android,drivers_license,doc_capture,success,29541,nil,auto,False,medium,False,False,,group_b
EVT-006249,USR-006249,2025-04-14,印度,Android,drivers_license,ocr,success,10296,nil,auto,False,high,False,False,,group_b
EVT-006249,USR-006249,2025-04-14,印度,Android,drivers_license,liveness,fail,24714,timeout,auto,False,low,False,False,,group_b
EVT-006250,USR-006250,2025-04-02,印度,Web,id_card,register,success,2071,nil,auto,False,low,False,False,,control
EVT-006250,USR-006250,2025-04-02,印度,Web,id_card,doc_capture,success,8621,nil,auto,False,low,False,False,,control
EVT-006250,USR-006250,2025-04-02,印度,Web,id_card,ocr,success,11001,nil,auto,False,low,False,False,,control
EVT-006250,USR-006250,2025-04-02,印度,Web,id_card,liveness,success,16452,nil,auto,False,medium,False,False,,control
EVT-006250,USR-006250,2025-04-02,印度,Web,id_card,review,fail,27981,expired,auto,False,low,False,False,,control
EVT-006251,USR-006251,2025-04-17,印度,Android,drivers_license,register,success,1644,nil,auto,False,low,False,False,,group_b
EVT-006251,USR-006251,2025-04-17,印度,Android,drivers_license,doc_capture,success,11759,nil,auto,False,medium,False,False,,group_b
EVT-006251,USR-006251,2025-04-17,印度,Android,drivers_license,ocr,success,16500,nil,auto,False,low,False,False,,group_b
EVT-006251,USR-006251,2025-04-17,印度,Android,drivers_license,liveness,fail,49500,network_error,auto,False,low,False,False,,group_b
EVT-006252,USR-006252,2025-04-12,德国,Android,id_card,register,success,1442,nil,auto,False,low,False,False,,group_a
EVT-006252,USR-006252,2025-04-12,德国,Android,id_card,doc_capture,success,20241,nil,auto,False,low,False,False,,group_a
EVT-006252,USR-006252,2025-04-12,德国,Android,id_card,ocr,fail,11337,blur,auto,False,low,False,False,,group_a
EVT-006253,USR-006253,2025-04-28,印度,iOS,drivers_license,register,success,382,nil,auto,False,low,False,False,,control
EVT-006253,USR-006253,2025-04-28,印度,iOS,drivers_license,doc_capture,success,30000,nil,auto,True,low,False,False,,control
EVT-006253,USR-006253,2025-04-28,印度,iOS,drivers_license,ocr,success,7586,nil,auto,False,low,False,False,,control
EVT-006253,USR-006253,2025-04-28,印度,iOS,drivers_license,liveness,success,10103,nil,auto,False,low,False,False,,control
EVT-006253,USR-006253,2025-04-28,印度,iOS,drivers_license,review,fail,49627,expired,manual,False,low,False,False,,control
EVT-006254,USR-006254,2025-04-02,阿联酋,Android,passport,register,success,1377,nil,auto,False,low,False,False,,group_b
EVT-006254,USR-006254,2025-04-02,阿联酋,Android,passport,doc_capture,success,27723,nil,auto,False,low,False,False,,group_b
EVT-006254,USR-006254,2025-04-02,阿联酋,Android,passport,ocr,success,6795,nil,auto,False,low,False,False,,group_b
EVT-006254,USR-006254,2025-04-02,阿联酋,Android,passport,liveness,fail,29771,timeout,auto,False,low,False,False,,group_b
EVT-006255,USR-006255,2025-04-11,泰国,Android,id_card,register,success,943,nil,auto,False,low,False,False,,group_a
EVT-006255,USR-006255,2025-04-11,泰国,Android,id_card,doc_capture,success,27073,nil,auto,False,low,False,False,,group_a
EVT-006255,USR-006255,2025-04-11,泰国,Android,id_card,ocr,success,16500,nil,auto,False,low,False,False,,group_a
EVT-006255,USR-006255,2025-04-11,泰国,Android,id_card,liveness,success,43013,nil,auto,False,low,False,False,,group_a
EVT-006255,USR-006255,2025-04-11,泰国,Android,id_card,review,fail,40415,expired,auto,False,low,False,False,,group_a
EVT-006256,USR-006256,2025-04-02,加拿大,Android,passport,register,success,1956,nil,auto,False,low,False,False,,group_a
EVT-006256,USR-006256,2025-04-02,加拿大,Android,passport,doc_capture,success,31697,nil,auto,False,low,False,False,,group_a
EVT-006256,USR-006256,2025-04-02,加拿大,Android,passport,ocr,success,8028,nil,auto,False,low,False,False,,group_a
EVT-006256,USR-006256,2025-04-02,加拿大,Android,passport,liveness,success,37560,nil,auto,False,low,False,False,,group_a
EVT-006256,USR-006256,2025-04-02,加拿大,Android,passport,review,success,44030,nil,auto,False,low,False,False,,group_a
EVT-006256,USR-006256,2025-04-02,加拿大,Android,passport,approved,success,2446,nil,manual,False,low,False,False,,group_a
EVT-006256,USR-006256,2025-04-02,加拿大,Android,passport,first_deposit,fail,42384,mismatch,auto,False,medium,False,False,,group_a
EVT-006257,USR-006257,2025-04-04,尼日利亚,Android,passport,register,success,1520,nil,auto,False,low,False,False,,control
EVT-006257,USR-006257,2025-04-04,尼日利亚,Android,passport,doc_capture,success,33000,nil,auto,False,low,False,False,,control
EVT-006257,USR-006257,2025-04-04,尼日利亚,Android,passport,ocr,success,6428,nil,auto,False,low,False,False,,control
EVT-006257,USR-006257,2025-04-04,尼日利亚,Android,passport,liveness,success,21207,nil,auto,False,low,False,False,,control
EVT-006257,USR-006257,2025-04-04,尼日利亚,Android,passport,review,success,87125,nil,manual,False,low,False,False,,control
EVT-006257,USR-006257,2025-04-04,尼日利亚,Android,passport,approved,success,2730,nil,manual,False,low,False,False,,control
EVT-006257,USR-006257,2025-04-04,尼日利亚,Android,passport,first_deposit,success,21639,nil,auto,False,low,False,False,,control
EVT-006258,USR-006258,2025-04-26,美国,Android,id_card,register,success,1265,nil,auto,False,medium,False,False,,group_a
EVT-006258,USR-006258,2025-04-26,美国,Android,id_card,doc_capture,success,31861,nil,auto,False,low,False,False,,group_a
EVT-006258,USR-006258,2025-04-26,美国,Android,id_card,ocr,success,4895,nil,auto,False,low,False,False,,group_a
EVT-006258,USR-006258,2025-04-26,美国,Android,id_card,liveness,success,20908,nil,auto,False,low,False,False,,group_a
EVT-006258,USR-006258,2025-04-26,美国,Android,id_card,review,success,53485,nil,auto,False,low,False,False,,group_a
EVT-006258,USR-006258,2025-04-26,美国,Android,id_card,approved,success,3545,nil,manual,False,low,False,False,,group_a
EVT-006258,USR-006258,2025-04-26,美国,Android,id_card,first_deposit,fail,22475,blur,auto,False,low,False,False,,group_a
EVT-006259,USR-006259,2025-04-09,日本,Web,id_card,register,success,2419,nil,auto,False,low,False,False,,group_a
EVT-006259,USR-006259,2025-04-09,日本,Web,id_card,doc_capture,success,6014,nil,auto,True,medium,False,False,,group_a
EVT-006259,USR-006259,2025-04-09,日本,Web,id_card,ocr,success,10182,nil,auto,False,low,False,False,,group_a
EVT-006259,USR-006259,2025-04-09,日本,Web,id_card,liveness,success,15776,nil,auto,False,low,False,False,,group_a
EVT-006259,USR-006259,2025-04-09,日本,Web,id_card,review,success,84745,nil,auto,False,medium,False,False,,group_a
EVT-006259,USR-006259,2025-04-09,日本,Web,id_card,approved,success,1791,nil,manual,False,low,False,False,,group_a
EVT-006259,USR-006259,2025-04-09,日本,Web,id_card,first_deposit,fail,21936,nil,auto,False,low,False,False,,group_a
EVT-006260,USR-006260,2025-04-19,德国,Android,passport,register,success,2272,nil,auto,False,low,False,False,,group_b
EVT-006260,USR-006260,2025-04-19,德国,Android,passport,doc_capture,success,7774,nil,auto,False,high,False,False,,group_b
EVT-006260,USR-006260,2025-04-19,德国,Android,passport,ocr,fail,10472,occlusion,auto,False,low,False,False,,group_b
EVT-006261,USR-006261,2025-04-29,土耳其,iOS,passport,register,success,1323,nil,auto,False,medium,False,False,,group_a
EVT-006261,USR-006261,2025-04-29,土耳其,iOS,passport,doc_capture,success,12239,nil,auto,False,medium,False,False,,group_a
EVT-006261,USR-006261,2025-04-29,土耳其,iOS,passport,ocr,success,11468,nil,auto,False,low,False,False,,group_a
EVT-006261,USR-006261,2025-04-29,土耳其,iOS,passport,liveness,fail,24805,network_error,auto,False,low,False,False,,group_a
EVT-006262,USR-006262,2025-04-20,土耳其,iOS,passport,register,success,412,nil,auto,False,low,False,False,,group_b
EVT-006262,USR-006262,2025-04-20,土耳其,iOS,passport,doc_capture,success,25203,nil,auto,False,low,False,False,,group_b
EVT-006262,USR-006262,2025-04-20,土耳其,iOS,passport,ocr,success,9802,nil,auto,False,low,False,False,,group_b
EVT-006262,USR-006262,2025-04-20,土耳其,iOS,passport,liveness,success,13019,nil,auto,False,low,False,False,,group_b
EVT-006262,USR-006262,2025-04-20,土耳其,iOS,passport,review,success,47899,nil,auto,False,low,False,False,,group_b
EVT-006262,USR-006262,2025-04-20,土耳其,iOS,passport,approved,success,1679,nil,auto,False,low,False,False,,group_b
EVT-006262,USR-006262,2025-04-20,土耳其,iOS,passport,first_deposit,success,15948,nil,auto,False,medium,False,False,,group_b
EVT-006263,USR-006263,2025-04-03,印度,Android,id_card,register,success,1353,nil,auto,False,low,False,False,,group_a
EVT-006263,USR-006263,2025-04-03,印度,Android,id_card,doc_capture,timeout,33000,nil,auto,False,low,False,False,,group_a
EVT-006264,USR-006264,2025-04-28,加拿大,iOS,id_card,register,success,393,nil,auto,False,low,False,False,,control
EVT-006264,USR-006264,2025-04-28,加拿大,iOS,id_card,doc_capture,success,5519,nil,auto,False,low,False,False,,control
EVT-006264,USR-006264,2025-04-28,加拿大,iOS,id_card,ocr,success,6814,nil,auto,False,low,False,False,,control
EVT-006264,USR-006264,2025-04-28,加拿大,iOS,id_card,liveness,success,23526,nil,auto,False,low,False,False,,control
EVT-006264,USR-006264,2025-04-28,加拿大,iOS,id_card,review,success,50823,nil,auto,False,low,False,False,,control
EVT-006264,USR-006264,2025-04-28,加拿大,iOS,id_card,approved,success,2001,nil,auto,False,low,False,False,,control
EVT-006264,USR-006264,2025-04-28,加拿大,iOS,id_card,first_deposit,fail,25742,glare,auto,False,low,False,False,,control
EVT-006265,USR-006265,2025-04-12,泰国,iOS,drivers_license,register,success,1354,nil,auto,False,low,False,False,,control
EVT-006265,USR-006265,2025-04-12,泰国,iOS,drivers_license,doc_capture,success,20778,nil,auto,False,low,False,False,,control
EVT-006265,USR-006265,2025-04-12,泰国,iOS,drivers_license,ocr,success,8032,nil,auto,False,low,False,False,,control
EVT-006265,USR-006265,2025-04-12,泰国,iOS,drivers_license,liveness,success,28392,nil,auto,False,medium,False,False,,control
EVT-006265,USR-006265,2025-04-12,泰国,iOS,drivers_license,review,timeout,120000,nil,auto,False,low,False,False,,control
EVT-006266,USR-006266,2025-04-08,美国,Android,drivers_license,register,success,2228,nil,auto,False,low,False,False,,group_a
EVT-006266,USR-006266,2025-04-08,美国,Android,drivers_license,doc_capture,success,11360,nil,auto,False,low,False,False,,group_a
EVT-006266,USR-006266,2025-04-08,美国,Android,drivers_license,ocr,success,5832,nil,auto,False,low,False,False,,group_a
EVT-006266,USR-006266,2025-04-08,美国,Android,drivers_license,liveness,success,27989,nil,auto,False,low,False,False,,group_a
EVT-006266,USR-006266,2025-04-08,美国,Android,drivers_license,review,fail,43140,mismatch,auto,False,low,False,False,,group_a
EVT-006267,USR-006267,2025-04-09,印度,Web,drivers_license,register,success,2154,nil,auto,False,medium,False,False,,group_a
EVT-006267,USR-006267,2025-04-09,印度,Web,drivers_license,doc_capture,fail,10213,blur,auto,False,medium,False,False,,group_a
EVT-006268,USR-006268,2025-04-21,美国,Web,passport,register,success,855,nil,auto,False,low,False,False,,control
EVT-006268,USR-006268,2025-04-21,美国,Web,passport,doc_capture,fail,19349,occlusion,auto,False,low,False,False,,control
EVT-006269,USR-006269,2025-04-06,美国,Web,drivers_license,register,success,2700,nil,auto,False,low,False,False,,group_b
EVT-006269,USR-006269,2025-04-06,美国,Web,drivers_license,doc_capture,fail,13490,glare,auto,False,low,False,False,,group_b
EVT-006270,USR-006270,2025-04-03,英国,iOS,passport,register,success,1077,nil,auto,False,high,False,False,,group_b
EVT-006270,USR-006270,2025-04-03,英国,iOS,passport,doc_capture,success,9372,nil,auto,False,low,False,False,,group_b
EVT-006270,USR-006270,2025-04-03,英国,iOS,passport,ocr,success,13531,nil,auto,False,low,False,False,,group_b
EVT-006270,USR-006270,2025-04-03,英国,iOS,passport,liveness,success,23910,nil,auto,False,low,False,False,,group_b
EVT-006270,USR-006270,2025-04-03,英国,iOS,passport,review,success,72201,nil,auto,False,high,False,False,,group_b
EVT-006270,USR-006270,2025-04-03,英国,iOS,passport,approved,success,1952,nil,auto,False,low,False,False,,group_b
EVT-006270,USR-006270,2025-04-03,英国,iOS,passport,first_deposit,fail,60000,occlusion,auto,False,medium,False,False,,group_b
EVT-006271,USR-006271,2025-04-11,菲律宾,iOS,drivers_license,register,success,1288,nil,auto,False,low,False,False,,group_a
EVT-006271,USR-006271,2025-04-11,菲律宾,iOS,drivers_license,doc_capture,success,19227,nil,auto,True,low,False,False,,group_a
EVT-006271,USR-006271,2025-04-11,菲律宾,iOS,drivers_license,ocr,success,9364,nil,auto,False,medium,False,False,,group_a
EVT-006271,USR-006271,2025-04-11,菲律宾,iOS,drivers_license,liveness,timeout,45000,nil,auto,False,low,False,False,,group_a
EVT-006272,USR-006272,2025-04-11,阿联酋,Android,passport,register,success,3300,nil,auto,False,medium,False,False,,control
EVT-006272,USR-006272,2025-04-11,阿联酋,Android,passport,doc_capture,success,12671,nil,auto,False,low,False,False,,control
EVT-006272,USR-006272,2025-04-11,阿联酋,Android,passport,ocr,success,5783,nil,auto,False,low,False,False,,control
EVT-006272,USR-006272,2025-04-11,阿联酋,Android,passport,liveness,success,18637,nil,auto,False,low,False,False,,control
EVT-006272,USR-006272,2025-04-11,阿联酋,Android,passport,review,timeout,132000,nil,auto,False,low,False,False,,control
EVT-006273,USR-006273,2025-04-11,俄罗斯,iOS,passport,register,success,964,nil,auto,False,low,False,False,,group_a
EVT-006273,USR-006273,2025-04-11,俄罗斯,iOS,passport,doc_capture,success,4872,nil,auto,True,low,False,False,,group_a
EVT-006273,USR-006273,2025-04-11,俄罗斯,iOS,passport,ocr,fail,3595,glare,auto,False,low,False,False,,group_a
EVT-006274,USR-006274,2025-04-21,美国,iOS,id_card,register,success,1890,nil,auto,False,low,False,False,,group_a
EVT-006274,USR-006274,2025-04-21,美国,iOS,id_card,doc_capture,success,7721,nil,auto,False,low,False,False,,group_a
EVT-006274,USR-006274,2025-04-21,美国,iOS,id_card,ocr,success,9989,nil,auto,False,medium,False,False,,group_a
EVT-006274,USR-006274,2025-04-21,美国,iOS,id_card,liveness,success,32280,nil,auto,False,medium,False,False,,group_a
EVT-006274,USR-006274,2025-04-21,美国,iOS,id_card,review,timeout,120000,nil,auto,False,low,False,False,,group_a
EVT-006275,USR-006275,2025-04-23,印度,Android,id_card,register,success,1030,nil,auto,False,low,False,False,,control
EVT-006275,USR-006275,2025-04-23,印度,Android,id_card,doc_capture,success,12387,nil,auto,False,medium,False,False,,control
EVT-006275,USR-006275,2025-04-23,印度,Android,id_card,ocr,fail,7615,blur,auto,False,low,False,False,,control
EVT-006276,USR-006276,2025-04-20,阿根廷,Android,passport,register,success,707,nil,auto,False,low,False,False,,group_b
EVT-006276,USR-006276,2025-04-20,阿根廷,Android,passport,doc_capture,success,15669,nil,auto,False,medium,False,False,,group_b
EVT-006276,USR-006276,2025-04-20,阿根廷,Android,passport,ocr,fail,7548,glare,auto,False,low,False,False,,group_b
EVT-006277,USR-006277,2025-04-04,美国,Android,id_card,register,success,3300,nil,auto,False,low,True,False,P2,control
EVT-006277,USR-006277,2025-04-04,美国,Android,id_card,doc_capture,success,21094,nil,auto,False,low,False,False,,control
EVT-006277,USR-006277,2025-04-04,美国,Android,id_card,ocr,success,7505,nil,auto,False,low,False,False,,control
EVT-006277,USR-006277,2025-04-04,美国,Android,id_card,liveness,success,23641,nil,auto,False,low,False,False,,control
EVT-006277,USR-006277,2025-04-04,美国,Android,id_card,review,success,132000,nil,auto,False,low,False,False,,control
EVT-006277,USR-006277,2025-04-04,美国,Android,id_card,approved,success,5500,nil,auto,False,low,False,False,,control
EVT-006277,USR-006277,2025-04-04,美国,Android,id_card,first_deposit,fail,33213,mismatch,auto,False,low,False,False,,control
EVT-006278,USR-006278,2025-04-30,美国,Android,id_card,register,success,1881,nil,auto,False,low,False,False,,group_b
EVT-006278,USR-006278,2025-04-30,美国,Android,id_card,doc_capture,success,14016,nil,auto,False,low,False,False,,group_b
EVT-006278,USR-006278,2025-04-30,美国,Android,id_card,ocr,success,15795,nil,auto,False,low,False,False,,group_b
EVT-006278,USR-006278,2025-04-30,美国,Android,id_card,liveness,success,19783,nil,auto,False,low,False,False,,group_b
EVT-006278,USR-006278,2025-04-30,美国,Android,id_card,review,success,52018,nil,auto,False,medium,False,False,,group_b
EVT-006278,USR-006278,2025-04-30,美国,Android,id_card,approved,success,4957,nil,auto,False,low,False,False,,group_b
EVT-006278,USR-006278,2025-04-30,美国,Android,id_card,first_deposit,success,24975,nil,auto,False,low,False,False,,group_b
EVT-006279,USR-006279,2025-04-24,美国,Android,drivers_license,register,success,1241,nil,auto,False,low,False,False,,group_b
EVT-006279,USR-006279,2025-04-24,美国,Android,drivers_license,doc_capture,success,12583,nil,auto,False,low,False,False,,group_b
EVT-006279,USR-006279,2025-04-24,美国,Android,drivers_license,ocr,fail,16500,mismatch,auto,False,low,False,False,,group_b
EVT-006280,USR-006280,2025-04-04,德国,Android,passport,register,success,1399,nil,auto,False,medium,False,False,,control
EVT-006280,USR-006280,2025-04-04,德国,Android,passport,doc_capture,success,23932,nil,auto,False,medium,False,False,,control
EVT-006280,USR-006280,2025-04-04,德国,Android,passport,ocr,success,9549,nil,auto,False,low,False,False,,control
EVT-006280,USR-006280,2025-04-04,德国,Android,passport,liveness,success,31095,nil,auto,False,low,False,False,,control
EVT-006280,USR-006280,2025-04-04,德国,Android,passport,review,success,37905,nil,auto,False,low,False,False,,control
EVT-006280,USR-006280,2025-04-04,德国,Android,passport,approved,success,2278,nil,auto,False,low,False,False,,control
EVT-006280,USR-006280,2025-04-04,德国,Android,passport,first_deposit,fail,60049,deepfake,auto,False,low,False,False,,control
EVT-006281,USR-006281,2025-04-29,尼日利亚,Web,id_card,register,success,897,nil,auto,False,low,False,False,,control
EVT-006281,USR-006281,2025-04-29,尼日利亚,Web,id_card,doc_capture,success,14415,nil,auto,True,low,False,False,,control
EVT-006281,USR-006281,2025-04-29,尼日利亚,Web,id_card,ocr,fail,9225,blur,auto,False,low,False,False,,control
EVT-006282,USR-006282,2025-04-24,巴西,iOS,id_card,register,success,3000,nil,auto,False,low,False,False,,control
EVT-006282,USR-006282,2025-04-24,巴西,iOS,id_card,doc_capture,success,14016,nil,auto,False,low,False,False,,control
EVT-006282,USR-006282,2025-04-24,巴西,iOS,id_card,ocr,success,12334,nil,auto,False,low,False,False,,control
EVT-006282,USR-006282,2025-04-24,巴西,iOS,id_card,liveness,success,19983,nil,auto,False,medium,False,False,,control
EVT-006282,USR-006282,2025-04-24,巴西,iOS,id_card,review,success,76806,nil,auto,False,low,False,False,,control
EVT-006282,USR-006282,2025-04-24,巴西,iOS,id_card,approved,fail,4078,mismatch,auto,False,low,False,False,,control
EVT-006283,USR-006283,2025-04-13,印度,Android,drivers_license,register,success,1016,nil,auto,False,medium,False,False,,group_b
EVT-006283,USR-006283,2025-04-13,印度,Android,drivers_license,doc_capture,success,9310,nil,auto,False,low,False,False,,group_b
EVT-006283,USR-006283,2025-04-13,印度,Android,drivers_license,ocr,success,10979,nil,auto,False,low,False,False,,group_b
EVT-006283,USR-006283,2025-04-13,印度,Android,drivers_license,liveness,success,19160,nil,auto,False,low,False,False,,group_b
EVT-006283,USR-006283,2025-04-13,印度,Android,drivers_license,review,success,93662,nil,auto,False,low,False,False,,group_b
EVT-006283,USR-006283,2025-04-13,印度,Android,drivers_license,approved,fail,1932,blur,auto,False,low,False,False,,group_b
EVT-006284,USR-006284,2025-04-01,巴西,iOS,id_card,register,success,1369,nil,auto,False,low,False,False,,group_a
EVT-006284,USR-006284,2025-04-01,巴西,iOS,id_card,doc_capture,success,12130,nil,auto,False,low,False,False,,group_a
EVT-006284,USR-006284,2025-04-01,巴西,iOS,id_card,ocr,success,9067,nil,auto,False,medium,False,False,,group_a
EVT-006284,USR-006284,2025-04-01,巴西,iOS,id_card,liveness,fail,7603,deepfake,auto,False,low,False,False,,group_a
EVT-006285,USR-006285,2025-04-08,美国,iOS,id_card,register,success,542,nil,auto,False,low,False,False,,group_a
EVT-006285,USR-006285,2025-04-08,美国,iOS,id_card,doc_capture,success,26526,nil,auto,False,low,False,False,,group_a
EVT-006285,USR-006285,2025-04-08,美国,iOS,id_card,ocr,success,7774,nil,auto,False,low,False,False,,group_a
EVT-006285,USR-006285,2025-04-08,美国,iOS,id_card,liveness,success,45000,nil,auto,False,low,False,False,,group_a
EVT-006285,USR-006285,2025-04-08,美国,iOS,id_card,review,success,57888,nil,manual,False,low,False,False,,group_a
EVT-006285,USR-006285,2025-04-08,美国,iOS,id_card,approved,success,774,nil,manual,False,low,False,False,,group_a
EVT-006285,USR-006285,2025-04-08,美国,iOS,id_card,first_deposit,success,19328,nil,auto,False,low,False,False,,group_a
EVT-006286,USR-006286,2025-04-14,印度尼西亚,Android,id_card,register,success,674,nil,auto,False,low,False,False,,control
EVT-006286,USR-006286,2025-04-14,印度尼西亚,Android,id_card,doc_capture,success,17387,nil,auto,False,low,False,False,,control
EVT-006286,USR-006286,2025-04-14,印度尼西亚,Android,id_card,ocr,success,7468,nil,auto,False,low,False,False,,control
EVT-006286,USR-006286,2025-04-14,印度尼西亚,Android,id_card,liveness,fail,48605,mismatch,auto,False,low,False,False,,control
EVT-006287,USR-006287,2025-04-09,印度,Android,id_card,register,success,2883,nil,auto,False,low,False,False,,group_a
EVT-006287,USR-006287,2025-04-09,印度,Android,id_card,doc_capture,success,31465,nil,auto,False,low,False,False,,group_a
EVT-006287,USR-006287,2025-04-09,印度,Android,id_card,ocr,fail,11251,glare,auto,False,low,False,False,,group_a
EVT-006288,USR-006288,2025-04-21,美国,Android,id_card,register,success,2482,nil,auto,False,medium,False,False,,group_b
EVT-006288,USR-006288,2025-04-21,美国,Android,id_card,doc_capture,success,25928,nil,auto,True,medium,False,False,,group_b
EVT-006288,USR-006288,2025-04-21,美国,Android,id_card,ocr,timeout,16500,nil,auto,False,low,False,False,,group_b
EVT-006289,USR-006289,2025-04-09,印度,iOS,passport,register,success,2787,nil,auto,False,low,False,False,,group_b
EVT-006289,USR-006289,2025-04-09,印度,iOS,passport,doc_capture,success,12934,nil,auto,False,low,False,False,,group_b
EVT-006289,USR-006289,2025-04-09,印度,iOS,passport,ocr,success,5152,nil,auto,False,high,False,False,,group_b
EVT-006289,USR-006289,2025-04-09,印度,iOS,passport,liveness,success,45000,nil,auto,False,low,False,False,,group_b
EVT-006289,USR-006289,2025-04-09,印度,iOS,passport,review,success,85769,nil,manual,False,low,False,False,,group_b
EVT-006289,USR-006289,2025-04-09,印度,iOS,passport,approved,success,2431,nil,manual,False,medium,False,False,,group_b
EVT-006289,USR-006289,2025-04-09,印度,iOS,passport,first_deposit,success,11187,nil,auto,False,low,False,False,,group_b
EVT-006290,USR-006290,2025-04-28,韩国,iOS,passport,register,success,2602,nil,auto,False,low,False,False,,control
EVT-006290,USR-006290,2025-04-28,韩国,iOS,passport,doc_capture,success,11387,nil,auto,False,low,False,False,,control
EVT-006290,USR-006290,2025-04-28,韩国,iOS,passport,ocr,success,15000,nil,auto,False,low,False,False,,control
EVT-006290,USR-006290,2025-04-28,韩国,iOS,passport,liveness,success,29889,nil,auto,False,low,False,False,,control
EVT-006290,USR-006290,2025-04-28,韩国,iOS,passport,review,success,73066,nil,auto,False,low,False,False,,control
EVT-006290,USR-006290,2025-04-28,韩国,iOS,passport,approved,success,2423,nil,auto,False,low,False,False,,control
EVT-006290,USR-006290,2025-04-28,韩国,iOS,passport,first_deposit,fail,32628,glare,auto,False,low,False,False,,control
EVT-006291,USR-006291,2025-04-14,阿根廷,Web,drivers_license,register,success,984,nil,auto,False,low,False,False,,group_a
EVT-006291,USR-006291,2025-04-14,阿根廷,Web,drivers_license,doc_capture,success,15269,nil,auto,False,high,False,False,,group_a
EVT-006291,USR-006291,2025-04-14,阿根廷,Web,drivers_license,ocr,success,6726,nil,auto,False,low,False,False,,group_a
EVT-006291,USR-006291,2025-04-14,阿根廷,Web,drivers_license,liveness,success,7924,nil,auto,False,low,False,False,,group_a
EVT-006291,USR-006291,2025-04-14,阿根廷,Web,drivers_license,review,success,68599,nil,manual,False,low,False,False,,group_a
EVT-006291,USR-006291,2025-04-14,阿根廷,Web,drivers_license,approved,success,1985,nil,auto,False,low,False,False,,group_a
EVT-006291,USR-006291,2025-04-14,阿根廷,Web,drivers_license,first_deposit,fail,39794,blur,auto,False,low,False,False,,group_a
EVT-006292,USR-006292,2025-04-15,尼日利亚,iOS,passport,register,success,2803,nil,auto,False,low,False,False,,group_a
EVT-006292,USR-006292,2025-04-15,尼日利亚,iOS,passport,doc_capture,success,26492,nil,auto,False,low,False,False,,group_a
EVT-006292,USR-006292,2025-04-15,尼日利亚,iOS,passport,ocr,success,8059,nil,auto,False,low,False,False,,group_a
EVT-006292,USR-006292,2025-04-15,尼日利亚,iOS,passport,liveness,success,23797,nil,auto,False,low,False,False,,group_a
EVT-006292,USR-006292,2025-04-15,尼日利亚,iOS,passport,review,success,42442,nil,auto,False,low,False,False,,group_a
EVT-006292,USR-006292,2025-04-15,尼日利亚,iOS,passport,approved,fail,1607,timeout,auto,False,low,False,False,,group_a
EVT-006293,USR-006293,2025-04-24,加拿大,iOS,id_card,register,success,2027,nil,auto,False,low,False,False,,control
EVT-006293,USR-006293,2025-04-24,加拿大,iOS,id_card,doc_capture,success,14501,nil,auto,False,low,False,False,,control
EVT-006293,USR-006293,2025-04-24,加拿大,iOS,id_card,ocr,success,5810,nil,auto,False,medium,False,False,,control
EVT-006293,USR-006293,2025-04-24,加拿大,iOS,id_card,liveness,success,31047,nil,auto,False,low,False,False,,control
EVT-006293,USR-006293,2025-04-24,加拿大,iOS,id_card,review,fail,59040,mismatch,auto,False,low,False,False,,control
EVT-006294,USR-006294,2025-04-02,印度,Web,drivers_license,register,success,1445,nil,auto,False,low,False,False,,group_a
EVT-006294,USR-006294,2025-04-02,印度,Web,drivers_license,doc_capture,success,8712,nil,auto,False,medium,False,False,,group_a
EVT-006294,USR-006294,2025-04-02,印度,Web,drivers_license,ocr,success,2493,nil,auto,False,low,False,False,,group_a
EVT-006294,USR-006294,2025-04-02,印度,Web,drivers_license,liveness,fail,40111,mismatch,auto,False,medium,False,False,,group_a
EVT-006295,USR-006295,2025-04-01,韩国,Android,drivers_license,register,success,2160,nil,auto,False,low,False,False,,control
EVT-006295,USR-006295,2025-04-01,韩国,Android,drivers_license,doc_capture,success,17823,nil,auto,False,low,False,False,,control
EVT-006295,USR-006295,2025-04-01,韩国,Android,drivers_license,ocr,fail,15693,mismatch,auto,False,low,False,False,,control
EVT-006296,USR-006296,2025-04-17,加拿大,Web,passport,register,success,2198,nil,auto,False,low,False,False,,control
EVT-006296,USR-006296,2025-04-17,加拿大,Web,passport,doc_capture,success,22783,nil,auto,False,high,False,False,,control
EVT-006296,USR-006296,2025-04-17,加拿大,Web,passport,ocr,success,7187,nil,auto,False,low,False,False,,control
EVT-006296,USR-006296,2025-04-17,加拿大,Web,passport,liveness,success,14083,nil,auto,False,low,False,False,,control
EVT-006296,USR-006296,2025-04-17,加拿大,Web,passport,review,success,48058,nil,auto,False,low,False,False,,control
